Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2
24747,IN-2026-004747,30-12-2037,01-01-2038,Same Day,CUST-877,Customer 1234,Consumer,India,Delhi,Tamil Nadu,West,PROD-192,Furniture,Storage,Product 621,467.73,8,6371.92,nan,Online,,
24748,IN-2026-004748,31-12-2037,02-01-2038,Second Class,CUST-1062,Customer 448,Home Office,India,Hyderabad,Maharashtra,East,PROD-12,Office Supplies,Phones,Product 655,18892.82,14,7471.11,nan,Net Banking,,
24749,IN-2026-004749,01-01-2038,03-01-2038,Same Day,CUST-779,Customer 822,Consumer,India,Mumbai,Karnataka,West,PROD-82,Furniture,Binders,Product 787,19308.75,11,7519.24,nan,Online,,
24750,IN-2026-004750,02-01-2038,04-01-2038,Second Class,CUST-438,Customer 989,Corporate,India,Mumbai,Delhi,East,PROD-216,Office Supplies,Tables,Product 350,1326.86,9,7941.53,nan,UPI,,
24751,IN-2026-004751,03-01-2038,05-01-2038,Standard Class,CUST-832,Customer 219,Corporate,India,Mumbai,Telangana,East,PROD-586,Technology,Binders,Product 85,15528.73,5,-2087.08,nan,Online,,
24752,IN-2026-004752,04-01-2038,06-01-2038,Standard Class,CUST-1190,Customer 95,Consumer,India,Mumbai,Maharashtra,Central,PROD-684,Furniture,Tables,Product 388,6260.28,13,1364.77,nan,COD,,
24753,IN-2026-004753,05-01-2038,07-01-2038,Same Day,CUST-333,Customer 119,Home Office,India,Delhi,West Bengal,Central,PROD-762,Technology,Chairs,Product 352,15913.65,9,-2096.28,nan,Net Banking,,
24754,IN-2026-004754,06-01-2038,08-01-2038,Same Day,CUST-862,Customer 1438,Home Office,India,Chennai,Tamil Nadu,North,PROD-238,Furniture,Phones,Product 166,18227.87,1,4456.79,nan,COD,,
24755,IN-2026-004755,07-01-2038,09-01-2038,Standard Class,CUST-1020,Customer 1435,Home Office,India,Kolkata,Karnataka,East,PROD-509,Office Supplies,Storage,Product 469,5762.89,14,7696.31,Yes,Cards,,
24756,IN-2026-004756,08-01-2038,10-01-2038,First Class,CUST-482,Customer 640,Corporate,India,Bengaluru,Maharashtra,East,PROD-215,Technology,Phones,Product 331,6703.8,7,-2596.48,nan,Online,,
24757,IN-2026-004757,09-01-2038,11-01-2038,First Class,CUST-581,Customer 639,Consumer,India,Pune,Delhi,East,PROD-114,Technology,Binders,Product 705,15386.46,8,2789.63,nan,Cards,,
24758,IN-2026-004758,10-01-2038,12-01-2038,Standard Class,CUST-1333,Customer 610,Consumer,India,Chennai,Telangana,North,PROD-434,Office Supplies,Storage,Product 39,14661,19,2865.9,nan,Net Banking,,
24759,IN-2026-004759,11-01-2038,13-01-2038,Second Class,CUST-545,Customer 526,Corporate,India,Mumbai,Telangana,West,PROD-515,Technology,Phones,Product 572,22182.63,14,-1203.98,nan,COD,,
24760,IN-2026-004760,12-01-2038,14-01-2038,First Class,CUST-897,Customer 816,Home Office,India,Delhi,Maharashtra,Central,PROD-608,Technology,Accessories,Product 481,12881.62,2,6168.15,nan,COD,,
24761,IN-2026-004761,13-01-2038,15-01-2038,Same Day,CUST-225,Customer 535,Consumer,India,Pune,Delhi,Central,PROD-94,Technology,Storage,Product 185,20044.24,15,1341.95,nan,UPI,,
24762,IN-2026-004762,14-01-2038,16-01-2038,Same Day,CUST-1389,Customer 924,Home Office,India,Delhi,Maharashtra,South,PROD-597,Technology,Chairs,Product 282,18367.18,6,1625.11,nan,COD,,
24763,IN-2026-004763,15-01-2038,17-01-2038,Standard Class,CUST-895,Customer 569,Consumer,India,Bengaluru,Telangana,West,PROD-243,Furniture,Binders,Product 687,16726.07,15,7581.54,nan,COD,,
24764,IN-2026-004764,16-01-2038,18-01-2038,Standard Class,CUST-1140,Customer 945,Home Office,India,Delhi,Tamil Nadu,Central,PROD-223,Office Supplies,Binders,Product 291,4996.38,7,-278.78,nan,Online,,
24765,IN-2026-004765,17-01-2038,19-01-2038,Second Class,CUST-904,Customer 1417,Corporate,India,Pune,Delhi,Central,PROD-26,Technology,Tables,Product 531,7089.92,11,1240.15,nan,COD,,
24766,IN-2026-004766,18-01-2038,20-01-2038,Standard Class,CUST-533,Customer 309,Corporate,India,Kolkata,Delhi,South,PROD-164,Technology,Phones,Product 410,14277.54,14,5471.65,nan,Cards,,
24767,IN-2026-004767,19-01-2038,21-01-2038,First Class,CUST-511,Customer 94,Corporate,India,Bengaluru,Delhi,Central,PROD-390,Office Supplies,Tables,Product 716,1882.11,4,2279.81,nan,Cards,,
24768,IN-2026-004768,20-01-2038,22-01-2038,Standard Class,CUST-1052,Customer 790,Corporate,India,Bengaluru,Telangana,Central,PROD-152,Technology,Phones,Product 528,1364.97,3,3637.62,nan,Cards,,
24769,IN-2026-004769,21-01-2038,23-01-2038,Standard Class,CUST-1289,Customer 179,Consumer,India,Chennai,Telangana,North,PROD-257,Office Supplies,Binders,Product 667,1482.97,14,2255.94,nan,Online,,
24770,IN-2026-004770,22-01-2038,24-01-2038,Standard Class,CUST-192,Customer 347,Corporate,India,Chennai,Karnataka,North,PROD-424,Furniture,Binders,Product 722,23052.37,2,116.58,nan,COD,,
24771,IN-2026-004771,23-01-2038,25-01-2038,Second Class,CUST-1268,Customer 1184,Home Office,India,Bengaluru,Telangana,North,PROD-78,Furniture,Phones,Product 104,17299.74,16,-1210,nan,Online,,
24772,IN-2026-004772,24-01-2038,26-01-2038,Same Day,CUST-1245,Customer 627,Consumer,India,Bengaluru,Delhi,North,PROD-700,Technology,Phones,Product 667,20959.85,9,6351.48,nan,COD,,
24773,IN-2026-004773,25-01-2038,27-01-2038,Standard Class,CUST-164,Customer 824,Home Office,India,Mumbai,Tamil Nadu,East,PROD-247,Technology,Tables,Product 768,24094.57,2,27.34,nan,Net Banking,,
24774,IN-2026-004774,26-01-2038,28-01-2038,Same Day,CUST-163,Customer 1164,Corporate,India,Mumbai,Maharashtra,South,PROD-607,Office Supplies,Phones,Product 29,17598.99,15,7971.04,nan,Net Banking,,
24775,IN-2026-004775,27-01-2038,29-01-2038,Second Class,CUST-1042,Customer 193,Home Office,India,Hyderabad,Telangana,East,PROD-518,Technology,Tables,Product 363,13004.2,18,-2889.29,nan,Net Banking,,
24776,IN-2026-004776,28-01-2038,30-01-2038,Standard Class,CUST-1264,Customer 718,Home Office,India,Pune,Karnataka,North,PROD-601,Office Supplies,Tables,Product 204,12105.69,2,6701.42,nan,Online,,
24777,IN-2026-004777,29-01-2038,31-01-2038,Second Class,CUST-591,Customer 52,Consumer,India,Pune,West Bengal,East,PROD-231,Furniture,Phones,Product 786,18714.17,18,7421.05,Yes,Net Banking,,
24778,IN-2026-004778,30-01-2038,01-02-2038,First Class,CUST-961,Customer 749,Consumer,India,Chennai,Tamil Nadu,East,PROD-138,Technology,Tables,Product 282,21730.46,8,-2354.25,nan,Net Banking,,
24779,IN-2026-004779,31-01-2038,02-02-2038,Standard Class,CUST-1499,Customer 337,Home Office,India,Pune,Karnataka,Central,PROD-115,Office Supplies,Chairs,Product 150,20783,13,3903.31,nan,Cards,,
24780,IN-2026-004780,01-02-2038,03-02-2038,Standard Class,CUST-484,Customer 1366,Consumer,India,Hyderabad,West Bengal,South,PROD-184,Technology,Storage,Product 77,12450.4,6,5609.47,nan,Cards,,
24781,IN-2026-004781,02-02-2038,04-02-2038,Same Day,CUST-338,Customer 391,Corporate,India,Bengaluru,West Bengal,West,PROD-436,Furniture,Phones,Product 634,19394.35,3,3769,nan,Online,,
24782,IN-2026-004782,03-02-2038,05-02-2038,First Class,CUST-1487,Customer 301,Home Office,India,Bengaluru,Karnataka,West,PROD-499,Office Supplies,Chairs,Product 47,12045.51,19,6681.31,nan,Net Banking,,
24783,IN-2026-004783,04-02-2038,06-02-2038,Second Class,CUST-421,Customer 22,Corporate,India,Chennai,Karnataka,South,PROD-602,Office Supplies,Tables,Product 244,9763.54,13,-1542.72,nan,COD,,
24784,IN-2026-004784,05-02-2038,07-02-2038,Same Day,CUST-709,Customer 200,Consumer,India,Bengaluru,Tamil Nadu,East,PROD-771,Furniture,Chairs,Product 443,7617.37,5,7436.33,Yes,Cards,,
24785,IN-2026-004785,06-02-2038,08-02-2038,Same Day,CUST-663,Customer 324,Consumer,India,Pune,Maharashtra,West,PROD-664,Technology,Tables,Product 36,1600,7,3055.59,Yes,Online,,
24786,IN-2026-004786,07-02-2038,09-02-2038,Second Class,CUST-785,Customer 342,Home Office,India,Mumbai,Karnataka,Central,PROD-286,Office Supplies,Chairs,Product 140,5228.77,15,788.1,nan,COD,,
24787,IN-2026-004787,08-02-2038,10-02-2038,First Class,CUST-403,Customer 1107,Home Office,India,Delhi,West Bengal,North,PROD-378,Furniture,Binders,Product 795,18317.67,6,2777.03,nan,Net Banking,,
24788,IN-2026-004788,09-02-2038,11-02-2038,Standard Class,CUST-1018,Customer 1331,Corporate,India,Chennai,West Bengal,South,PROD-763,Furniture,Binders,Product 366,4499.84,14,732.47,nan,Cards,,
24789,IN-2026-004789,10-02-2038,12-02-2038,Second Class,CUST-1038,Customer 1283,Corporate,India,Delhi,Karnataka,West,PROD-569,Office Supplies,Phones,Product 243,22554.13,1,2009.87,nan,UPI,,
24790,IN-2026-004790,11-02-2038,13-02-2038,First Class,CUST-301,Customer 1434,Home Office,India,Mumbai,Karnataka,West,PROD-333,Office Supplies,Storage,Product 695,2194.92,19,-1278.92,nan,Cards,,
24791,IN-2026-004791,12-02-2038,14-02-2038,Standard Class,CUST-721,Customer 1347,Home Office,India,Bengaluru,West Bengal,Central,PROD-666,Furniture,Accessories,Product 65,1515.39,14,6291.12,nan,Net Banking,,
24792,IN-2026-004792,13-02-2038,15-02-2038,Same Day,CUST-86,Customer 683,Corporate,India,Delhi,Maharashtra,East,PROD-109,Technology,Accessories,Product 212,12156.79,7,1285.81,nan,UPI,,
24793,IN-2026-004793,14-02-2038,16-02-2038,Same Day,CUST-332,Customer 585,Corporate,India,Mumbai,Delhi,North,PROD-538,Office Supplies,Chairs,Product 688,5760.93,11,2137.13,nan,Net Banking,,
24794,IN-2026-004794,15-02-2038,17-02-2038,Second Class,CUST-1480,Customer 974,Home Office,India,Chennai,Delhi,West,PROD-759,Office Supplies,Binders,Product 602,2798.09,4,7005.34,nan,UPI,,
24795,IN-2026-004795,16-02-2038,18-02-2038,Second Class,CUST-760,Customer 479,Home Office,India,Bengaluru,Delhi,Central,PROD-422,Office Supplies,Binders,Product 346,1731.73,9,6977.02,nan,COD,,
24796,IN-2026-004796,17-02-2038,19-02-2038,Standard Class,CUST-934,Customer 905,Corporate,India,Kolkata,West Bengal,Central,PROD-490,Furniture,Storage,Product 784,13300.59,7,5668.9,nan,Online,,
24797,IN-2026-004797,18-02-2038,20-02-2038,First Class,CUST-1333,Customer 1499,Home Office,India,Delhi,Delhi,Central,PROD-48,Technology,Accessories,Product 461,6671.74,8,-2669.83,nan,Cards,,
24798,IN-2026-004798,19-02-2038,21-02-2038,Standard Class,CUST-1070,Customer 297,Consumer,India,Pune,Maharashtra,West,PROD-484,Office Supplies,Phones,Product 596,14005.22,16,6970.14,nan,Cards,,
24799,IN-2026-004799,20-02-2038,22-02-2038,Second Class,CUST-1188,Customer 1154,Home Office,India,Hyderabad,Tamil Nadu,North,PROD-232,Furniture,Tables,Product 787,3920.37,8,-923.91,nan,Net Banking,,
24800,IN-2026-004800,21-02-2038,23-02-2038,First Class,CUST-1068,Customer 1403,Consumer,India,Hyderabad,Tamil Nadu,South,PROD-795,Furniture,Accessories,Product 403,854.49,1,1821.21,nan,COD,,
24801,IN-2026-004801,22-02-2038,24-02-2038,First Class,CUST-748,Customer 806,Consumer,India,Hyderabad,Telangana,Central,PROD-256,Technology,Phones,Product 385,924.67,9,6932.9,nan,COD,,
24802,IN-2026-004802,23-02-2038,25-02-2038,First Class,CUST-949,Customer 534,Corporate,India,Delhi,West Bengal,South,PROD-251,Office Supplies,Phones,Product 531,3038.65,1,-1954.52,nan,Net Banking,,
24803,IN-2026-004803,24-02-2038,26-02-2038,Standard Class,CUST-433,Customer 382,Consumer,India,Pune,Karnataka,East,PROD-316,Technology,Chairs,Product 54,19952.05,10,-1535.87,nan,Net Banking,,
24804,IN-2026-004804,25-02-2038,27-02-2038,Same Day,CUST-1335,Customer 252,Corporate,India,Bengaluru,Maharashtra,North,PROD-557,Technology,Tables,Product 343,11350.72,13,3336.63,Yes,UPI,,
24805,IN-2026-004805,26-02-2038,28-02-2038,First Class,CUST-270,Customer 482,Home Office,India,Hyderabad,Delhi,West,PROD-760,Technology,Chairs,Product 553,15690.55,2,2144.87,nan,Cards,,
24806,IN-2026-004806,27-02-2038,01-03-2038,Same Day,CUST-1326,Customer 1120,Home Office,India,Bengaluru,West Bengal,Central,PROD-277,Office Supplies,Accessories,Product 303,21905.99,2,1286.44,nan,Online,,
24807,IN-2026-004807,28-02-2038,02-03-2038,Second Class,CUST-1317,Customer 773,Corporate,India,Bengaluru,Karnataka,South,PROD-167,Technology,Tables,Product 568,5511.97,8,5906.3,Yes,COD,,
24808,IN-2026-004808,01-03-2038,03-03-2038,Same Day,CUST-214,Customer 332,Corporate,India,Hyderabad,West Bengal,North,PROD-611,Furniture,Chairs,Product 323,21815.88,10,6841.48,nan,Net Banking,,
24809,IN-2026-004809,02-03-2038,04-03-2038,Second Class,CUST-1065,Customer 813,Corporate,India,Kolkata,Karnataka,South,PROD-433,Technology,Chairs,Product 156,18704.48,2,7905.71,nan,COD,,
24810,IN-2026-004810,03-03-2038,05-03-2038,Same Day,CUST-1484,Customer 1213,Consumer,India,Kolkata,Telangana,North,PROD-364,Furniture,Tables,Product 117,18293.2,7,-1647.43,Yes,Net Banking,,
24811,IN-2026-004811,04-03-2038,06-03-2038,Standard Class,CUST-858,Customer 21,Home Office,India,Pune,Tamil Nadu,East,PROD-792,Office Supplies,Tables,Product 436,21800.73,15,4438.71,nan,Online,,
24812,IN-2026-004812,05-03-2038,07-03-2038,Standard Class,CUST-511,Customer 31,Consumer,India,Chennai,Telangana,North,PROD-396,Office Supplies,Chairs,Product 155,3365.47,11,6584.77,nan,Online,,
24813,IN-2026-004813,06-03-2038,08-03-2038,First Class,CUST-1319,Customer 1439,Corporate,India,Chennai,Tamil Nadu,South,PROD-495,Office Supplies,Phones,Product 296,13627.4,10,-354.31,nan,COD,,
24814,IN-2026-004814,07-03-2038,09-03-2038,First Class,CUST-769,Customer 1122,Home Office,India,Kolkata,Maharashtra,West,PROD-785,Furniture,Accessories,Product 416,12217.45,2,2280.39,nan,Cards,,
24815,IN-2026-004815,08-03-2038,10-03-2038,First Class,CUST-183,Customer 863,Home Office,India,Mumbai,Delhi,South,PROD-167,Office Supplies,Accessories,Product 40,16683.99,16,-2921.15,nan,Online,,
24816,IN-2026-004816,09-03-2038,11-03-2038,Second Class,CUST-374,Customer 1359,Corporate,India,Kolkata,Delhi,East,PROD-722,Furniture,Accessories,Product 336,6140.22,12,-1519.26,nan,Net Banking,,
24817,IN-2026-004817,10-03-2038,12-03-2038,Same Day,CUST-1024,Customer 884,Consumer,India,Hyderabad,Karnataka,Central,PROD-768,Furniture,Phones,Product 249,3401.32,9,-1618.79,nan,Cards,,
24818,IN-2026-004818,11-03-2038,13-03-2038,Second Class,CUST-683,Customer 781,Home Office,India,Hyderabad,West Bengal,Central,PROD-377,Furniture,Accessories,Product 251,24342.74,12,4783.19,nan,Cards,,
24819,IN-2026-004819,12-03-2038,14-03-2038,First Class,CUST-325,Customer 317,Home Office,India,Hyderabad,Tamil Nadu,East,PROD-269,Technology,Chairs,Product 727,11775.62,3,3844.74,Yes,COD,,
24820,IN-2026-004820,13-03-2038,15-03-2038,Same Day,CUST-1198,Customer 1216,Corporate,India,Pune,Telangana,Central,PROD-130,Furniture,Binders,Product 739,5992.5,13,-2574.33,nan,Net Banking,,
24821,IN-2026-004821,14-03-2038,16-03-2038,First Class,CUST-181,Customer 1147,Consumer,India,Hyderabad,Maharashtra,East,PROD-39,Technology,Accessories,Product 240,3434.24,6,3552.64,nan,Online,,
24822,IN-2026-004822,15-03-2038,17-03-2038,First Class,CUST-329,Customer 444,Corporate,India,Delhi,Karnataka,North,PROD-787,Furniture,Storage,Product 704,14941.56,1,-2250.43,nan,Cards,,
24823,IN-2026-004823,16-03-2038,18-03-2038,Same Day,CUST-698,Customer 1106,Corporate,India,Pune,Karnataka,Central,PROD-345,Office Supplies,Storage,Product 179,3907.12,5,-775.8,nan,UPI,,
24824,IN-2026-004824,17-03-2038,19-03-2038,Same Day,CUST-60,Customer 1090,Home Office,India,Pune,Delhi,West,PROD-534,Technology,Storage,Product 278,4780.31,7,6914.99,nan,UPI,,
24825,IN-2026-004825,18-03-2038,20-03-2038,Second Class,CUST-581,Customer 143,Home Office,India,Kolkata,Tamil Nadu,North,PROD-193,Office Supplies,Storage,Product 752,23815.78,9,1919.9,nan,Online,,
24826,IN-2026-004826,19-03-2038,21-03-2038,Second Class,CUST-1365,Customer 241,Consumer,India,Kolkata,Karnataka,East,PROD-259,Furniture,Phones,Product 82,971.85,5,5594.81,nan,Online,,
24827,IN-2026-004827,20-03-2038,22-03-2038,Standard Class,CUST-1411,Customer 892,Consumer,India,Kolkata,Karnataka,South,PROD-655,Office Supplies,Accessories,Product 306,4874.05,15,457.43,nan,UPI,,
24828,IN-2026-004828,21-03-2038,23-03-2038,First Class,CUST-1308,Customer 935,Home Office,India,Delhi,Tamil Nadu,West,PROD-525,Technology,Phones,Product 644,16862.67,6,-1781.48,nan,Cards,,
24829,IN-2026-004829,22-03-2038,24-03-2038,Same Day,CUST-486,Customer 987,Consumer,India,Hyderabad,Delhi,East,PROD-176,Furniture,Phones,Product 752,5618.13,3,6770.11,nan,Online,,
24830,IN-2026-004830,23-03-2038,25-03-2038,Second Class,CUST-98,Customer 560,Corporate,India,Kolkata,West Bengal,North,PROD-5,Office Supplies,Binders,Product 758,4753.02,5,-1197.9,nan,Net Banking,,
24831,IN-2026-004831,24-03-2038,26-03-2038,Second Class,CUST-1222,Customer 1253,Consumer,India,Kolkata,Maharashtra,West,PROD-656,Office Supplies,Accessories,Product 704,14023.38,8,846.06,nan,UPI,,
24832,IN-2026-004832,25-03-2038,27-03-2038,Standard Class,CUST-560,Customer 669,Corporate,India,Chennai,Telangana,North,PROD-64,Office Supplies,Binders,Product 771,17474.92,1,4713.58,nan,COD,,
24833,IN-2026-004833,26-03-2038,28-03-2038,Second Class,CUST-1123,Customer 309,Corporate,India,Kolkata,Telangana,North,PROD-29,Office Supplies,Accessories,Product 376,10908.16,2,3509.84,nan,COD,,
24834,IN-2026-004834,27-03-2038,29-03-2038,Standard Class,CUST-179,Customer 173,Consumer,India,Kolkata,Delhi,South,PROD-240,Office Supplies,Tables,Product 259,19586.87,3,7207.89,nan,Net Banking,,
24835,IN-2026-004835,28-03-2038,30-03-2038,Same Day,CUST-1002,Customer 1316,Corporate,India,Delhi,Maharashtra,East,PROD-743,Furniture,Chairs,Product 308,20426.45,8,7864.38,nan,UPI,,
24836,IN-2026-004836,29-03-2038,31-03-2038,First Class,CUST-879,Customer 1061,Corporate,India,Kolkata,Karnataka,West,PROD-515,Furniture,Accessories,Product 97,15671.34,19,-1387.06,nan,COD,,
24837,IN-2026-004837,30-03-2038,01-04-2038,Standard Class,CUST-1380,Customer 692,Consumer,India,Hyderabad,Telangana,North,PROD-34,Furniture,Storage,Product 111,14551.02,12,-507.54,nan,COD,,
24838,IN-2026-004838,31-03-2038,02-04-2038,Standard Class,CUST-153,Customer 314,Home Office,India,Hyderabad,Tamil Nadu,East,PROD-733,Furniture,Chairs,Product 778,20453.55,2,4030.79,Yes,COD,,
24839,IN-2026-004839,01-04-2038,03-04-2038,Same Day,CUST-612,Customer 145,Home Office,India,Mumbai,Karnataka,West,PROD-750,Furniture,Chairs,Product 153,621.99,2,-1385.95,nan,Cards,,
24840,IN-2026-004840,02-04-2038,04-04-2038,Same Day,CUST-1484,Customer 230,Corporate,India,Kolkata,West Bengal,North,PROD-557,Office Supplies,Phones,Product 493,12888.21,2,2964.41,nan,COD,,
24841,IN-2026-004841,03-04-2038,05-04-2038,Same Day,CUST-585,Customer 159,Consumer,India,Bengaluru,Karnataka,West,PROD-59,Technology,Chairs,Product 186,3436.13,2,1101.12,nan,UPI,,
24842,IN-2026-004842,04-04-2038,06-04-2038,Standard Class,CUST-987,Customer 794,Corporate,India,Bengaluru,West Bengal,South,PROD-12,Furniture,Storage,Product 531,5733.53,10,6769.43,nan,UPI,,
24843,IN-2026-004843,05-04-2038,07-04-2038,Standard Class,CUST-242,Customer 297,Corporate,India,Bengaluru,Telangana,East,PROD-698,Technology,Chairs,Product 376,23737.73,14,7099.04,nan,Cards,,
24844,IN-2026-004844,06-04-2038,08-04-2038,Standard Class,CUST-1092,Customer 192,Corporate,India,Kolkata,Maharashtra,Central,PROD-658,Furniture,Tables,Product 84,341.83,9,-152.87,nan,Net Banking,,
24845,IN-2026-004845,07-04-2038,09-04-2038,Same Day,CUST-414,Customer 424,Corporate,India,Chennai,Karnataka,South,PROD-665,Furniture,Accessories,Product 298,7848.6,8,-1947.65,Yes,Cards,,
24846,IN-2026-004846,08-04-2038,10-04-2038,Same Day,CUST-858,Customer 1049,Home Office,India,Delhi,Delhi,East,PROD-389,Furniture,Binders,Product 584,4070.44,12,7901.88,nan,UPI,,
24847,IN-2026-004847,09-04-2038,11-04-2038,Same Day,CUST-1319,Customer 745,Consumer,India,Delhi,Maharashtra,North,PROD-475,Technology,Chairs,Product 640,14367.82,7,-1351.15,nan,COD,,
24848,IN-2026-004848,10-04-2038,12-04-2038,Standard Class,CUST-991,Customer 231,Consumer,India,Kolkata,Delhi,West,PROD-139,Furniture,Chairs,Product 232,21145.43,16,-1092.22,nan,Net Banking,,
24849,IN-2026-004849,11-04-2038,13-04-2038,Standard Class,CUST-712,Customer 1123,Consumer,India,Mumbai,Delhi,Central,PROD-29,Office Supplies,Binders,Product 238,9924.5,14,-226.09,nan,UPI,,
24850,IN-2026-004850,12-04-2038,14-04-2038,Same Day,CUST-285,Customer 734,Consumer,India,Pune,Delhi,North,PROD-177,Office Supplies,Storage,Product 583,20970.34,19,749.39,Yes,UPI,,
24851,IN-2026-004851,13-04-2038,15-04-2038,Same Day,CUST-512,Customer 280,Home Office,India,Delhi,Telangana,Central,PROD-497,Office Supplies,Tables,Product 340,11145.85,2,-1374.43,Yes,UPI,,
24852,IN-2026-004852,14-04-2038,16-04-2038,First Class,CUST-1274,Customer 1037,Home Office,India,Kolkata,Karnataka,North,PROD-322,Office Supplies,Phones,Product 57,22748.84,9,544.54,nan,Online,,
